,GS,IP,H,R,ER,BB,SO,HR,HBP,AB,2B,3B,IBB,GDP,SF,SB,CS,PO,BF,Date,Team,Home_Away
0,7.0,58.10000000000001,65.0,32.0,31.0,30.0,49.0,8.0,3.0,247.0,13.0,1.0,0.0,7.0,2.0,2.0,0.0,0.0,282.0,2022-06-10,KCR,1
0,6.0,49.2,45.0,16.0,14.0,13.0,59.0,1.0,2.0,198.0,14.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,213.0,2022-06-10,PIT,1
0,6.0,52.599999999999994,66.0,42.0,37.0,15.0,51.0,15.0,0.0,223.0,9.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,241.0,2022-06-10,MIL,1
0,6.0,55.2,50.0,24.0,24.0,15.0,57.0,9.0,1.0,213.0,11.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,231.0,2022-06-10,NYA,1
0,6.0,51.2,42.0,25.0,14.0,22.0,64.0,9.0,0.0,198.0,6.0,1.0,1.0,4.0,1.0,6.0,3.0,1.0,221.0,2022-06-10,CHA,1
0,6.0,53.699999999999996,54.0,30.0,26.0,18.0,48.0,6.0,4.0,218.0,10.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,241.0,2022-06-10,COL,1
0,5.0,42.0,36.0,22.0,20.0,13.0,49.0,8.0,3.0,164.0,8.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,182.0,2022-06-10,DET,1
0,7.0,53.4,72.0,39.0,34.0,18.0,46.0,12.0,3.0,233.0,16.0,0.0,0.0,5.0,2.0,8.0,3.0,1.0,257.0,2022-06-11,ARI,1
0,6.0,51.89999999999999,44.0,17.0,16.0,15.0,50.0,3.0,1.0,203.0,8.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,219.0,2022-06-11,PHI,1
0,6.0,50.5,43.0,30.0,27.0,29.0,61.0,9.0,6.0,200.0,7.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,237.0,2022-06-11,HOU,1
0,6.0,47.10000000000001,62.0,43.0,38.0,18.0,53.0,12.0,1.0,214.0,14.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,235.0,2022-06-11,NYN,1
0,4.0,39.2,37.0,24.0,21.0,15.0,32.0,12.0,3.0,150.0,4.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,170.0,2022-06-11,CHN,1
0,6.0,55.2,54.0,24.0,24.0,15.0,52.0,9.0,2.0,218.0,11.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,238.0,2022-06-11,NYA,1
0,6.0,47.800000000000004,44.0,29.0,27.0,19.0,53.0,6.0,5.0,197.0,8.0,1.0,2.0,1.0,2.0,4.0,1.0,0.0,223.0,2022-06-11,LAN,1
0,6.0,48.8,64.0,36.0,31.0,20.0,50.0,4.0,2.0,220.0,15.0,0.0,1.0,3.0,2.0,12.0,0.0,0.0,244.0,2022-06-11,TEX,1
0,6.0,47.8,50.0,20.0,17.0,18.0,38.0,2.0,2.0,195.0,8.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,218.0,2022-06-11,TOR,1
0,7.0,59.5,56.0,27.0,22.0,17.0,61.0,14.0,3.0,242.0,9.0,0.0,0.0,4.0,0.0,8.0,2.0,1.0,262.0,2022-06-11,CLE,1
0,6.0,47.400000000000006,59.0,37.0,33.0,12.0,41.0,12.0,0.0,205.0,15.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,221.0,2022-06-11,OAK,1
0,5.0,38.8,45.0,25.0,24.0,17.0,27.0,8.0,0.0,171.0,7.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,190.0,2022-06-11,BAL,1
0,6.0,50.800000000000004,52.0,17.0,15.0,15.0,51.0,4.0,4.0,214.0,13.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,233.0,2022-06-11,MIA,1
0,6.0,52.89999999999999,48.0,15.0,13.0,11.0,41.0,5.0,0.0,212.0,7.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,224.0,2022-06-11,SFN,1
0,6.0,52.6,47.0,18.0,18.0,9.0,69.0,6.0,1.0,202.0,6.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,213.0,2022-06-11,ATL,1
0,7.0,59.699999999999996,66.0,32.0,24.0,20.0,50.0,5.0,4.0,252.0,14.0,0.0,0.0,7.0,2.0,5.0,1.0,0.0,279.0,2022-06-11,LAA,1
0,7.0,61.49999999999999,53.0,24.0,21.0,21.0,58.0,3.0,4.0,240.0,9.0,1.0,0.0,6.0,2.0,3.0,2.0,0.0,268.0,2022-06-11,SDN,1
0,6.0,51.9,62.0,36.0,35.0,24.0,46.0,14.0,0.0,213.0,5.0,0.0,1.0,8.0,2.0,3.0,2.0,1.0,239.0,2022-06-11,MIN,1
0,6.0,50.50000000000001,48.0,26.0,23.0,21.0,43.0,13.0,1.0,204.0,5.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,226.0,2022-06-11,SEA,1
0,6.0,48.599999999999994,64.0,36.0,32.0,19.0,46.0,9.0,1.0,211.0,9.0,0.0,0.0,5.0,2.0,10.0,2.0,2.0,234.0,2022-06-11,WSN,1
0,6.0,51.599999999999994,69.0,46.0,41.0,20.0,44.0,17.0,0.0,220.0,8.0,3.0,0.0,6.0,3.0,1.0,1.0,0.0,244.0,2022-06-11,MIL,1
0,6.0,48.19999999999999,49.0,25.0,24.0,13.0,56.0,4.0,3.0,199.0,12.0,1.0,2.0,4.0,0.0,4.0,1.0,0.0,215.0,2022-06-11,PIT,1
0,6.0,52.8,51.0,24.0,23.0,16.0,44.0,2.0,1.0,209.0,17.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,228.0,2022-06-11,SLN,1
0,7.0,56.400000000000006,49.0,32.0,27.0,25.0,58.0,8.0,6.0,222.0,11.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,255.0,2022-06-11,CIN,1
0,6.0,50.199999999999996,59.0,27.0,22.0,16.0,44.0,5.0,2.0,211.0,15.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,231.0,2022-06-11,TBA,1
0,7.0,57.400000000000006,70.0,38.0,37.0,28.0,55.0,9.0,3.0,250.0,14.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,283.0,2022-06-11,KCR,1
0,7.0,60.89999999999999,51.0,28.0,25.0,20.0,60.0,5.0,5.0,236.0,9.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,262.0,2022-06-11,COL,1
0,7.0,59.400000000000006,56.0,22.0,21.0,17.0,71.0,5.0,5.0,240.0,16.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,262.0,2022-06-11,BOS,1
0,5.0,43.0,41.0,20.0,18.0,12.0,46.0,6.0,3.0,173.0,7.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,189.0,2022-06-11,DET,1
0,6.0,52.2,53.0,34.0,24.0,20.0,64.0,10.0,0.0,209.0,12.0,1.0,1.0,4.0,3.0,5.0,3.0,3.0,232.0,2022-06-11,CHA,1
0,6.0,49.5,43.0,23.0,20.0,21.0,41.0,10.0,4.0,195.0,7.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,220.0,2022-06-12,SEA,0
0,7.0,61.199999999999996,54.0,24.0,22.0,19.0,58.0,1.0,4.0,238.0,10.0,1.0,0.0,5.0,3.0,3.0,2.0,0.0,265.0,2022-06-12,SDN,0
0,6.0,49.199999999999996,36.0,12.0,11.0,16.0,40.0,0.0,1.0,183.0,8.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,202.0,2022-06-12,TOR,0
0,6.0,45.4,59.0,40.0,35.0,21.0,62.0,10.0,1.0,206.0,12.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,229.0,2022-06-12,NYN,0
0,7.0,60.49999999999999,68.0,27.0,22.0,18.0,53.0,5.0,3.0,253.0,15.0,0.0,0.0,8.0,1.0,5.0,2.0,0.0,276.0,2022-06-12,LAA,0
0,7.0,58.7,50.0,20.0,19.0,21.0,72.0,5.0,5.0,234.0,13.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,260.0,2022-06-12,BOS,0
0,7.0,53.699999999999996,70.0,37.0,32.0,20.0,54.0,11.0,3.0,235.0,14.0,0.0,0.0,6.0,1.0,6.0,2.0,1.0,260.0,2022-06-12,ARI,0
0,7.0,55.99999999999999,73.0,41.0,39.0,29.0,57.0,10.0,2.0,254.0,14.0,2.0,0.0,7.0,1.0,2.0,1.0,0.0,286.0,2022-06-12,KCR,0
0,6.0,51.2,39.0,30.0,23.0,23.0,58.0,9.0,6.0,199.0,6.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,230.0,2022-06-12,HOU,0
0,7.0,55.70000000000001,54.0,33.0,30.0,22.0,58.0,9.0,6.0,229.0,10.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,259.0,2022-06-12,CIN,0
0,6.0,50.89999999999999,48.0,21.0,16.0,18.0,48.0,5.0,1.0,201.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,222.0,2022-06-12,TBA,0
0,6.0,46.5,41.0,26.0,25.0,17.0,54.0,7.0,3.0,190.0,7.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,211.0,2022-06-12,LAN,0
0,7.0,60.2,60.0,28.0,23.0,16.0,59.0,16.0,3.0,245.0,10.0,0.0,0.0,4.0,0.0,10.0,2.0,1.0,264.0,2022-06-12,CLE,0
0,6.0,51.5,60.0,36.0,30.0,22.0,54.0,2.0,3.0,219.0,13.0,1.0,3.0,4.0,3.0,11.0,0.0,0.0,247.0,2022-06-12,TEX,0
0,6.0,52.89999999999999,48.0,14.0,12.0,13.0,42.0,4.0,0.0,212.0,9.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,226.0,2022-06-12,SFN,0
0,6.0,54.900000000000006,58.0,24.0,24.0,14.0,51.0,10.0,2.0,219.0,10.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,238.0,2022-06-12,NYA,0
0,6.0,47.2,51.0,30.0,29.0,14.0,53.0,8.0,3.0,198.0,14.0,1.0,2.0,4.0,0.0,4.0,1.0,0.0,215.0,2022-06-12,PIT,0
0,6.0,51.900000000000006,59.0,36.0,35.0,24.0,49.0,11.0,2.0,213.0,8.0,0.0,1.0,6.0,2.0,6.0,2.0,1.0,241.0,2022-06-12,MIN,0
0,6.0,49.900000000000006,68.0,41.0,39.0,22.0,41.0,16.0,0.0,213.0,7.0,3.0,0.0,6.0,4.0,2.0,2.0,0.0,240.0,2022-06-12,MIL,0
0,4.0,35.5,43.0,37.0,34.0,18.0,33.0,16.0,3.0,149.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,172.0,2022-06-12,CHN,0
0,7.0,61.599999999999994,46.0,22.0,20.0,18.0,59.0,4.0,4.0,226.0,9.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,250.0,2022-06-12,COL,0
0,6.0,47.900000000000006,60.0,36.0,32.0,18.0,45.0,11.0,1.0,210.0,9.0,0.0,0.0,3.0,2.0,7.0,1.0,1.0,232.0,2022-06-12,WSN,0
0,6.0,54.5,55.0,37.0,28.0,23.0,69.0,10.0,0.0,222.0,11.0,0.0,1.0,2.0,3.0,6.0,3.0,2.0,248.0,2022-06-12,CHA,0
0,6.0,52.6,42.0,14.0,14.0,7.0,67.0,4.0,1.0,194.0,5.0,0.0,0.0,5.0,2.0,1.0,3.0,2.0,204.0,2022-06-12,ATL,0
0,5.0,39.5,49.0,29.0,27.0,19.0,22.0,10.0,0.0,176.0,8.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,197.0,2022-06-12,BAL,0
0,6.0,50.8,51.0,28.0,27.0,15.0,42.0,3.0,2.0,197.0,13.0,1.0,0.0,7.0,3.0,2.0,1.0,1.0,218.0,2022-06-12,SLN,0
0,6.0,45.7,62.0,38.0,36.0,12.0,35.0,10.0,0.0,204.0,18.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,220.0,2022-06-12,OAK,0
0,6.0,49.099999999999994,57.0,21.0,19.0,16.0,48.0,5.0,3.0,214.0,16.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,234.0,2022-06-12,MIA,0
0,6.0,51.89999999999999,48.0,23.0,21.0,22.0,45.0,4.0,2.0,207.0,9.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,231.0,2022-06-12,PHI,0
0,5.0,43.6,45.0,21.0,21.0,13.0,46.0,6.0,2.0,173.0,11.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,188.0,2022-06-12,DET,0
0,6.0,48.5,39.0,13.0,12.0,16.0,44.0,0.0,3.0,186.0,9.0,2.0,0.0,5.0,1.0,0.0,3.0,0.0,208.0,2022-06-13,TOR,0
0,6.0,50.89999999999999,48.0,21.0,16.0,18.0,48.0,5.0,1.0,201.0,9.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,222.0,2022-06-12,TBA,0
0,6.0,50.9,43.0,28.0,21.0,22.0,56.0,7.0,4.0,198.0,5.0,0.0,0.0,5.0,3.0,10.0,0.0,0.0,227.0,2022-06-13,HOU,0
0,6.0,46.5,41.0,26.0,25.0,17.0,54.0,7.0,3.0,190.0,7.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,211.0,2022-06-12,LAN,0
0,7.0,60.2,60.0,28.0,23.0,16.0,59.0,16.0,3.0,245.0,10.0,0.0,0.0,4.0,0.0,10.0,2.0,1.0,264.0,2022-06-12,CLE,0
0,6.0,51.49999999999999,62.0,26.0,21.0,17.0,48.0,5.0,2.0,220.0,13.0,0.0,0.0,8.0,1.0,4.0,2.0,0.0,241.0,2022-06-12,LAA,0
0,7.0,55.8,66.0,35.0,30.0,23.0,58.0,11.0,2.0,237.0,12.0,0.0,0.0,7.0,1.0,6.0,2.0,1.0,264.0,2022-06-13,ARI,0
0,7.0,59.8,67.0,39.0,33.0,25.0,59.0,2.0,3.0,252.0,15.0,1.0,3.0,4.0,3.0,12.0,0.0,0.0,283.0,2022-06-13,TEX,0
0,7.0,61.89999999999999,54.0,16.0,14.0,14.0,50.0,4.0,0.0,243.0,10.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,259.0,2022-06-13,SFN,0
0,6.0,54.900000000000006,58.0,24.0,24.0,14.0,51.0,10.0,2.0,219.0,10.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,238.0,2022-06-12,NYA,0
0,7.0,54.5,65.0,37.0,35.0,15.0,57.0,10.0,3.0,235.0,19.0,1.0,2.0,5.0,0.0,5.0,1.0,0.0,254.0,2022-06-13,PIT,0
0,7.0,60.2,65.0,38.0,36.0,28.0,60.0,12.0,2.0,245.0,9.0,0.0,1.0,7.0,2.0,7.0,2.0,1.0,278.0,2022-06-13,MIN,0
0,7.0,61.9,43.0,14.0,13.0,15.0,61.0,1.0,4.0,230.0,7.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,251.0,2022-06-13,SDN,0
0,6.0,49.900000000000006,68.0,41.0,39.0,22.0,41.0,16.0,0.0,213.0,7.0,3.0,0.0,6.0,4.0,2.0,2.0,0.0,240.0,2022-06-12,MIL,0
0,5.0,43.8,53.0,41.0,38.0,19.0,38.0,16.0,3.0,185.0,9.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,209.0,2022-06-13,CHN,0
0,7.0,61.599999999999994,46.0,22.0,20.0,18.0,59.0,4.0,4.0,226.0,9.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,250.0,2022-06-12,COL,0
0,7.0,56.900000000000006,70.0,45.0,41.0,22.0,52.0,16.0,3.0,246.0,9.0,0.0,0.0,4.0,2.0,7.0,1.0,1.0,274.0,2022-06-13,WSN,0
0,7.0,62.8,67.0,42.0,33.0,26.0,78.0,11.0,0.0,259.0,12.0,0.0,1.0,3.0,4.0,6.0,3.0,2.0,289.0,2022-06-13,CHA,0
0,6.0,49.5,42.0,22.0,20.0,20.0,45.0,8.0,4.0,196.0,7.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,220.0,2022-06-13,SEA,0
0,7.0,56.30000000000001,63.0,37.0,34.0,24.0,58.0,10.0,6.0,244.0,11.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,277.0,2022-06-13,CIN,0
0,6.0,49.7,47.0,20.0,19.0,20.0,66.0,5.0,5.0,206.0,12.0,0.0,1.0,2.0,0.0,4.0,2.0,1.0,231.0,2022-06-12,BOS,0
0,7.0,60.900000000000006,52.0,19.0,19.0,12.0,74.0,5.0,1.0,229.0,7.0,0.0,0.0,6.0,2.0,1.0,3.0,2.0,244.0,2022-06-13,ATL,0
0,5.0,37.1,52.0,35.0,30.0,20.0,49.0,9.0,0.0,173.0,9.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,194.0,2022-06-12,NYN,0
0,6.0,46.8,68.0,40.0,38.0,20.0,27.0,11.0,0.0,217.0,12.0,5.0,0.0,4.0,2.0,2.0,0.0,0.0,239.0,2022-06-13,BAL,0
0,7.0,59.099999999999994,58.0,33.0,32.0,17.0,48.0,5.0,2.0,231.0,13.0,1.0,0.0,7.0,3.0,2.0,1.0,1.0,254.0,2022-06-13,SLN,0
0,6.0,45.7,62.0,38.0,36.0,12.0,35.0,10.0,0.0,204.0,18.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,220.0,2022-06-12,OAK,0
0,7.0,56.599999999999994,67.0,24.0,22.0,19.0,56.0,5.0,3.0,249.0,19.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,272.0,2022-06-13,MIA,0
0,7.0,60.89999999999999,54.0,25.0,23.0,22.0,53.0,4.0,2.0,240.0,12.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,264.0,2022-06-13,PHI,0
0,6.0,52.6,60.0,30.0,29.0,16.0,56.0,8.0,2.0,213.0,13.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,232.0,2022-06-13,DET,0
0,7.0,55.699999999999996,68.0,39.0,37.0,33.0,57.0,7.0,2.0,246.0,17.0,2.0,0.0,7.0,0.0,2.0,1.0,0.0,281.0,2022-06-13,KCR,0
0,6.0,51.5,49.0,22.0,18.0,13.0,54.0,11.0,3.0,208.0,11.0,1.0,0.0,5.0,0.0,4.0,3.0,1.0,224.0,2022-06-14,CLE,0
0,6.0,51.900000000000006,39.0,18.0,16.0,17.0,51.0,7.0,4.0,196.0,7.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,217.0,2022-06-14,SEA,0
0,8.0,66.5,63.0,31.0,30.0,18.0,57.0,5.0,3.0,260.0,13.0,1.0,0.0,10.0,2.0,2.0,1.0,1.0,284.0,2022-06-14,SLN,0
0,5.0,38.8,49.0,28.0,23.0,15.0,53.0,8.0,0.0,171.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,186.0,2022-06-14,NYN,0
0,6.0,48.8,50.0,22.0,18.0,20.0,48.0,6.0,2.0,204.0,10.0,0.0,0.0,6.0,1.0,4.0,2.0,0.0,228.0,2022-06-14,LAA,0
0,7.0,59.19999999999999,57.0,33.0,31.0,22.0,56.0,11.0,2.0,234.0,11.0,0.0,0.0,7.0,2.0,9.0,2.0,1.0,261.0,2022-06-14,MIN,0
0,7.0,61.2,63.0,26.0,19.0,19.0,59.0,6.0,3.0,243.0,11.0,1.0,0.0,8.0,1.0,7.0,2.0,1.0,266.0,2022-06-14,ARI,0
0,6.0,51.8,58.0,34.0,28.0,20.0,54.0,3.0,3.0,219.0,13.0,1.0,2.0,4.0,2.0,6.0,0.0,0.0,244.0,2022-06-14,TEX,0
0,7.0,60.19999999999999,59.0,34.0,30.0,22.0,56.0,8.0,2.0,246.0,13.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,270.0,2022-06-14,PHI,0
0,6.0,46.4,63.0,41.0,39.0,15.0,29.0,9.0,2.0,204.0,17.0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,226.0,2022-06-14,OAK,0
0,7.0,61.9,51.0,19.0,18.0,16.0,60.0,3.0,1.0,237.0,7.0,1.0,0.0,6.0,2.0,2.0,1.0,0.0,256.0,2022-06-14,SDN,0
0,7.0,60.0,58.0,32.0,26.0,24.0,66.0,8.0,5.0,249.0,10.0,1.0,3.0,2.0,2.0,7.0,1.0,1.0,281.0,2022-06-14,CIN,0
0,6.0,47.8,41.0,19.0,18.0,17.0,44.0,2.0,3.0,188.0,13.0,2.0,0.0,5.0,2.0,2.0,4.0,0.0,212.0,2022-06-14,TOR,0
0,6.0,50.9,45.0,30.0,23.0,18.0,48.0,8.0,4.0,199.0,6.0,0.0,0.0,6.0,3.0,11.0,0.0,0.0,224.0,2022-06-14,HOU,0
0,7.0,62.599999999999994,54.0,13.0,10.0,16.0,53.0,2.0,0.0,239.0,9.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,257.0,2022-06-14,SFN,0
0,6.0,48.900000000000006,44.0,21.0,15.0,18.0,43.0,5.0,1.0,194.0,9.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,214.0,2022-06-14,TBA,0
0,7.0,62.6,53.0,23.0,20.0,16.0,55.0,3.0,3.0,234.0,13.0,3.0,1.0,5.0,1.0,3.0,2.0,0.0,255.0,2022-06-14,COL,0
0,7.0,58.599999999999994,69.0,43.0,39.0,22.0,51.0,17.0,4.0,247.0,8.0,0.0,0.0,4.0,3.0,6.0,1.0,1.0,277.0,2022-06-14,WSN,0
0,7.0,54.0,61.0,36.0,34.0,31.0,60.0,7.0,3.0,237.0,14.0,2.0,0.0,5.0,2.0,2.0,1.0,0.0,273.0,2022-06-14,KCR,0
0,6.0,52.6,66.0,32.0,31.0,18.0,50.0,7.0,2.0,219.0,14.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,241.0,2022-06-14,DET,0
0,6.0,48.2,67.0,42.0,40.0,21.0,39.0,14.0,1.0,209.0,9.0,2.0,0.0,4.0,4.0,2.0,3.0,0.0,236.0,2022-06-14,MIL,0
0,8.0,61.5,75.0,44.0,41.0,19.0,59.0,14.0,5.0,269.0,16.0,1.0,2.0,6.0,0.0,4.0,2.0,0.0,294.0,2022-06-14,PIT,0
0,7.0,63.5,71.0,43.0,33.0,24.0,83.0,11.0,0.0,265.0,13.0,0.0,1.0,1.0,4.0,4.0,3.0,3.0,293.0,2022-06-14,CHA,0
0,7.0,60.2,54.0,21.0,21.0,13.0,74.0,5.0,1.0,231.0,8.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,248.0,2022-06-14,ATL,0
0,7.0,55.199999999999996,72.0,31.0,29.0,23.0,56.0,6.0,2.0,253.0,19.0,0.0,0.0,3.0,1.0,6.0,1.0,0.0,279.0,2022-06-14,MIA,0
0,6.0,49.400000000000006,43.0,16.0,15.0,19.0,55.0,5.0,5.0,197.0,7.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,221.0,2022-06-14,BOS,0
0,6.0,54.900000000000006,53.0,20.0,20.0,15.0,55.0,9.0,1.0,216.0,8.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,233.0,2022-06-14,NYA,0
0,6.0,47.5,37.0,22.0,21.0,18.0,59.0,7.0,2.0,189.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,210.0,2022-06-14,LAN,0
0,6.0,46.1,71.0,42.0,40.0,15.0,33.0,10.0,1.0,220.0,15.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,238.0,2022-06-14,BAL,0
0,5.0,44.099999999999994,59.0,44.0,41.0,22.0,42.0,13.0,2.0,197.0,10.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,223.0,2022-06-14,CHN,0
0,6.0,46.39999999999999,63.0,38.0,36.0,19.0,30.0,7.0,2.0,204.0,16.0,0.0,3.0,4.0,5.0,1.0,1.0,1.0,230.0,2022-06-15,OAK,0
0,7.0,60.19999999999999,61.0,35.0,31.0,22.0,57.0,9.0,2.0,247.0,14.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,271.0,2022-06-15,PHI,0
0,6.0,51.5,54.0,27.0,21.0,15.0,48.0,11.0,3.0,214.0,13.0,1.0,0.0,6.0,0.0,4.0,3.0,1.0,232.0,2022-06-15,CLE,0
0,6.0,46.8,36.0,22.0,21.0,19.0,59.0,6.0,2.0,188.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,210.0,2022-06-15,LAN,0
0,6.0,55.199999999999996,49.0,15.0,15.0,15.0,56.0,7.0,2.0,216.0,9.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,234.0,2022-06-15,NYA,0
0,7.0,53.3,56.0,34.0,32.0,33.0,61.0,6.0,4.0,231.0,14.0,2.0,0.0,5.0,3.0,3.0,1.0,0.0,271.0,2022-06-15,KCR,0
0,6.0,47.8,49.0,25.0,21.0,20.0,50.0,8.0,1.0,200.0,8.0,0.0,0.0,5.0,1.0,5.0,2.0,0.0,223.0,2022-06-15,LAA,0
0,6.0,50.1,43.0,17.0,16.0,20.0,53.0,6.0,4.0,197.0,8.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,221.0,2022-06-15,BOS,0
0,8.0,67.49999999999999,52.0,26.0,24.0,18.0,56.0,6.0,4.0,249.0,6.0,3.0,0.0,11.0,2.0,1.0,1.0,1.0,274.0,2022-06-15,SLN,0
0,7.0,58.499999999999986,57.0,32.0,30.0,21.0,56.0,11.0,2.0,237.0,12.0,0.0,0.0,4.0,1.0,9.0,2.0,1.0,262.0,2022-06-15,MIN,0
0,7.0,59.5,50.0,21.0,21.0,14.0,79.0,6.0,2.0,230.0,7.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,249.0,2022-06-15,ATL,0
0,6.0,48.2,58.0,34.0,32.0,23.0,43.0,11.0,2.0,199.0,5.0,3.0,0.0,4.0,4.0,1.0,3.0,0.0,229.0,2022-06-15,MIL,0
0,7.0,61.2,63.0,30.0,23.0,16.0,58.0,7.0,6.0,243.0,11.0,1.0,0.0,7.0,1.0,7.0,2.0,2.0,266.0,2022-06-15,ARI,0
0,7.0,61.599999999999994,52.0,15.0,10.0,17.0,52.0,2.0,0.0,233.0,10.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,254.0,2022-06-15,SFN,0
0,7.0,59.0,55.0,32.0,26.0,21.0,60.0,6.0,4.0,244.0,11.0,0.0,2.0,2.0,2.0,8.0,1.0,1.0,273.0,2022-06-15,CIN,0
0,7.0,58.5,74.0,49.0,47.0,25.0,51.0,20.0,4.0,251.0,9.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,283.0,2022-06-15,WSN,0
0,7.0,54.400000000000006,84.0,49.0,46.0,15.0,39.0,13.0,1.0,259.0,16.0,4.0,0.0,4.0,2.0,3.0,0.0,0.0,277.0,2022-06-15,BAL,0
0,7.0,52.7,73.0,33.0,32.0,26.0,54.0,7.0,3.0,248.0,19.0,1.0,0.0,3.0,1.0,5.0,3.0,0.0,278.0,2022-06-15,MIA,0
0,7.0,62.8,69.0,39.0,29.0,23.0,80.0,8.0,0.0,264.0,13.0,0.0,1.0,1.0,4.0,4.0,3.0,3.0,291.0,2022-06-15,CHA,0
0,7.0,61.8,57.0,28.0,26.0,16.0,54.0,4.0,3.0,236.0,15.0,4.0,1.0,5.0,3.0,4.0,2.0,0.0,259.0,2022-06-15,COL,0
0,6.0,47.900000000000006,39.0,22.0,13.0,19.0,43.0,6.0,1.0,186.0,9.0,0.0,1.0,6.0,0.0,3.0,1.0,1.0,207.0,2022-06-15,TBA,0
0,8.0,61.5,75.0,45.0,41.0,21.0,54.0,15.0,6.0,269.0,16.0,1.0,2.0,6.0,0.0,4.0,3.0,0.0,297.0,2022-06-15,PIT,0
0,6.0,52.39999999999999,80.0,63.0,60.0,28.0,47.0,16.0,4.0,243.0,17.0,1.0,5.0,3.0,3.0,1.0,0.0,0.0,278.0,2022-06-15,CHN,0
